WordLengthFeature,CharacterFrequencyFeature,FunctionWordFeature,CapitalLetterFeature,UpperCaseFeature,WordFrequencyFeature,PosTagFeature,EmoticonFeature,PostLengthFeature,PrefixSuffixFeature,BlankLineAndParagraphFeature,SentenceLengthFeature,dasBlondinchen_precision,kaithrun_precision,livsglaedjen_precision,saschalobo_precision,schminktante_precision,spreemieze_precision,precision-avg
0,0,1,0,0,0,0,0,0,1,1,0,0.65625,0.33731553056922,0.1763879128601546,0.7424242424242424,0.7464503042596349,0.33731553056922,0.49935725344707865
1,0,1,0,0,0,0,0,0,1,1,0,0.6349453978159126,0.33613445378151263,0.17647058823529413,0.7393715341959335,0.7330677290836654,0.33613445378151263,0.49268735948230513
0,1,1,0,0,0,0,0,0,1,1,0,0.615727002967359,0.3349616189811584,0.1765526866713189,0.7364620938628159,0.7201565557729941,0.3349616189811584,0.48647026287280076
1,1,1,0,0,0,0,0,0,1,1,0,0.5983026874115983,0.3337969401947149,0.17663421418636996,0.7336860670194003,0.7076923076923077,0.3337969401947149,0.4806515261165177
0,0,0,1,0,0,0,0,0,1,1,0,0.5824324324324325,0.33264033264033266,0.17671517671517672,0.7310344827586207,0.6956521739130435,0.33264033264033266,0.4751858218499898
1,0,0,1,0,0,0,0,0,1,1,0,0.5679172056921087,0.3314917127071823,0.17679558011049723,0.7284991568296796,0.6840148698884758,0.3314917127071823,0.47003503965585436
0,1,0,1,0,0,0,0,0,1,1,0,0.5545905707196029,0.33035099793530626,0.17687543014452856,0.7260726072607261,0.6727605118829981,0.33035099793530626,0.4651668526464113
1,1,0,1,0,0,0,0,0,1,1,0,0.5423122765196663,0.3292181069958848,0.17695473251028807,0.7237479806138933,0.6618705035971223,0.3292181069958848,0.46055361787212323
0,0,1,1,0,0,0,0,0,1,1,0,0.5309633027522935,0.32809295967190705,0.17703349282296652,0.7215189873417721,0.6513274336283186,0.32809295967190705,0.4561715226481941
1,0,1,1,0,0,0,0,0,1,1,0,0.5204419889502763,0.32697547683923706,0.1771117166212534,0.7193798449612403,0.6411149825783972,0.32697547683923706,0.4519999144649402
0,1,1,1,0,0,0,0,0,1,1,0,0.5106609808102346,0.3258655804480652,0.17718940936863545,0.7173252279635258,0.6312178387650086,0.3258655804480652,0.44802076963392246
1,1,1,1,0,0,0,0,0,1,1,0,0.5015447991761071,0.32476319350473615,0.17726657645466848,0.7153502235469449,0.6216216216216216,0.32476319350473615,0.4442182679681357
0,0,0,0,1,0,0,0,0,1,1,0,0.49302788844621515,0.32366824005394473,0.17734322319622386,0.7134502923976608,0.6123128119800333,0.32366824005394473,0.44057844935467044
1,0,0,0,1,0,0,0,0,1,1,0,0.485053037608486,0.3225806451612903,0.1774193548387097,0.7116212338593975,0.6032786885245902,0.3225806451612903,0.43708893419229405
0,1,0,0,1,0,0,0,0,1,1,0,0.47757009345794393,0.3215003348961822,0.17749497655726726,0.7098591549295775,0.5945072697899838,0.3215003348961822,0.4337386940878562
1,1,0,0,1,0,0,0,0,1,1,0,0.47053490480507704,0.3204272363150868,0.17757009345794392,0.7081604426002767,0.5859872611464968,0.3204272363150868,0.4305178624399946
0,0,1,0,1,0,0,0,0,1,1,0,0.4639084507042254,0.3193612774451098,0.17764471057884232,0.7065217391304348,0.5777080062794349,0.3193612774451098,0.4274175769305261
1,0,1,0,1,0,0,0,0,1,1,0,0.4576561163387511,0.3183023872679045,0.17771883289124668,0.7049399198931909,0.5696594427244582,0.3183023872679045,0.42442984773057596
0,1,1,0,1,0,0,0,0,1,1,0,0.45174708818635606,0.3172504957038995,0.17779246530072704,0.7034120734908137,0.5618320610687023,0.3172504957038995,0.421547446575733
1,1,1,0,1,0,0,0,0,1,1,0,0.4461538461538462,0.31620553359683795,0.22348178137651822,0.7019354838709677,0.5542168674698795,0.31620553359683795,0.4263665076774812
0,0,0,1,1,0,0,0,0,1,1,0,0.44085173501577285,0.31516743269862113,0.22397476340694006,0.700507614213198,0.5468053491827637,0.31516743269862113,0.42374572120265275
1,0,0,1,1,0,0,0,0,1,1,0,0.4358186010760953,0.31413612565445026,0.22444273635664874,0.6991260923845194,0.5395894428152492,0.31413612565445026,0.4212081873235689
0,1,0,1,1,0,0,0,0,1,1,0,0.43103448275862066,0.3131115459882583,0.22488755622188905,0.6977886977886978,0.532561505065123,0.3131115459882583,0.41874922230180783
1,1,0,1,1,0,0,0,0,1,1,0,0.4264813460131675,0.31209362808842656,0.22531089978054133,0.6964933494558646,0.5257142857142857,0.31209362808842656,0.4163645228567854
0,0,1,1,1,0,0,0,0,1,1,0,0.42214285714285715,0.31108230719377833,0.2257142857142857,0.6952380952380952,0.5190409026798307,0.31108230719377833,0.4140501258604376
1,0,1,1,1,0,0,0,0,1,1,0,0.4180041870202373,0.31007751937984496,0.22609909281228194,0.694021101992966,0.5125348189415042,0.31007751937984496,0.41180237325444663
0,1,1,1,1,0,0,0,0,1,1,0,0.4140518417462483,0.30907920154539603,0.22646657571623466,0.6928406466512702,0.5061898211829436,0.30907920154539603,0.40961788139791483
1,1,1,1,1,0,0,0,0,1,1,0,0.41027351567711806,0.3080872913992298,0.2268178785857238,0.6916951080773607,0.5,0.3080872913992298,0.40749351418977703
0,0,0,0,0,1,0,0,0,1,1,0,0.4066579634464752,0.30710172744721687,0.22715404699738903,0.6905829596412556,0.49395973154362416,0.30710172744721687,0.4054263594205296
1,0,0,0,0,1,0,0,0,1,1,0,0.40319488817891375,0.30612244897959184,0.22747603833865815,0.6895027624309392,0.4880636604774536,0.30612244897959184,0.4034137078975248
0,1,0,0,0,1,0,0,0,1,1,0,0.399874843554443,0.30514939605848695,0.22778473091364204,0.6884531590413944,0.48230668414154654,0.30514939605848695,0.4014530349613333
1,1,0,0,0,1,0,0,0,1,1,0,0.3966891477621091,0.3041825095057034,0.22808093194359289,0.6874328678839957,0.47668393782383417,0.3041825095057034,0.39954198407082314
0,0,1,0,0,1,0,0,0,1,1,0,0.3936298076923077,0.30322173089071386,0.2283653846153846,0.6864406779661016,0.471190781049936,0.30322173089071386,0.39767835218419295
1,0,1,0,0,1,0,0,0,1,1,0,0.3906894519740719,0.3022670025188917,0.22863877430760166,0.6854754440961337,0.46582278481012657,0.3022670025188917,0.3958600767042862
0,1,1,0,0,1,0,0,0,1,1,0,0.3878612716763006,0.3013182674199623,0.22890173410404624,0.6845360824742268,0.46057571964956195,0.3013182674199623,0.39408522379067673
1,1,1,0,0,1,0,0,0,1,1,0,0.38513896766874645,0.30037546933667086,0.22915484968803176,0.6836215666327569,0.45544554455445546,0.30037546933667086,0.3923519778695554
0,0,0,1,0,1,0,0,0,1,1,0,0.3825167037861915,0.2994385527136619,0.22939866369710468,0.6827309236947792,0.205456570155902,0.2994385527136619,0.34982999446021684
1,0,0,1,0,1,0,0,0,1,1,0,0.3799890650628759,0.29850746268656714,0.22963367960634226,0.6818632309217046,0.20667031164570804,0.29850746268656714,0.3491952021016275
0,1,0,1,0,1,0,0,0,1,1,0,0.37755102040816324,0.2975821450712957,0.22986036519871106,0.6810176125244618,0.20784103114930183,0.2975821450712957,0.3485723865705382
1,1,0,1,0,1,0,0,0,1,1,0,0.37519788918205804,0.29666254635352285,0.23007915567282322,0.6801932367149759,0.20897097625329816,0.29666254635352285,0.3479610584217001
0,0,1,1,0,1,0,0,0,1,1,0,0.3729253112033195,0.2957486136783734,0.23029045643153526,0.6793893129770993,0.21006224066390042,0.2957486136783734,0.3473607581054335
1,0,1,1,0,1,0,0,0,1,1,0,0.37072921978582357,0.29484029484029484,0.23049464558898522,0.6786050895381716,0.211116777154513,0.29484029484029484,0.34677105362468047
0,1,1,1,0,1,0,0,0,1,1,0,0.3686058174523571,0.29393753827311697,0.23069207622868607,0.6778398510242085,0.21213640922768304,0.29393753827311697,0.3461915384131948
1,1,1,1,0,1,0,0,0,1,1,0,0.36655155402072026,0.29304029304029305,0.23088307844104589,0.6770929162833487,0.2131228416378885,0.29304029304029305,0.3456218294105982
0,0,0,0,1,1,0,0,0,1,1,0,0.36456310679611653,0.29214850882531956,0.23106796116504855,0.6763636363636364,0.21407766990291263,0.29214850882531956,0.34506156531305887
1,0,0,0,1,1,0,0,0,1,1,0,0.3626373626373626,0.2912621359223301,0.2312470138557095,0.6756513926325247,0.21500238891543239,0.2912621359223301,0.3445104049809482
0,1,0,0,1,1,0,0,0,1,1,0,0.3607714016933208,0.29038112522686027,0.23142050799623706,0.6749555950266429,0.215898400752587,0.29038112522686027,0.3439680259870847
1,1,0,0,1,1,0,0,0,1,1,0,0.3589624826308476,0.28950542822677927,0.2315886984715146,0.6742756804214223,0.21676702176933765,0.28950542822677927,0.3434341232911134
0,0,1,0,1,1,0,0,0,1,1,0,0.3572080291970803,0.28863499699338546,0.23175182481751824,0.6736111111111112,0.2176094890510949,0.28863499699338546,0.3429084080272626
1,0,1,0,1,1,0,0,0,1,1,0,0.3555056179775281,0.28776978417266186,0.23191011235955056,0.672961373390558,0.21842696629213484,0.28776978417266186,0.34239060639418256
0,1,1,0,1,1,0,0,0,1,1,0,0.3538529672276351,0.2869097429766886,0.2320637732506643,0.6723259762308998,0.21922054915854738,0.2869097429766886,0.341880458636854
1,1,1,0,1,1,0,0,0,1,1,0,0.3522479266695766,0.2860548271752086,0.23221300742034046,0.6717044500419815,0.21999127018769096,0.2860548271752086,0.3413777181116678
0,0,0,1,1,1,0,0,0,1,1,0,0.3506884681583477,0.28520499108734404,0.23235800344234078,0.6710963455149501,0.22074010327022375,0.28520499108734404,0.34088215042675835
1,0,0,1,1,1,0,0,0,1,1,0,0.3491726771319474,0.2843601895734597,0.23249893932965635,0.6705012325390304,0.22146796775562155,0.2843601895734597,0.3403935326505292
0,1,0,1,1,1,0,0,0,1,1,0,0.3476987447698745,0.2835203780271707,0.23263598326359833,0.6699186991869919,0.22217573221757322,0.2835203780271707,0.3399116525820632
1,1,0,1,1,1,0,0,0,1,1,0,0.3462649607924061,0.2826855123674912,0.23276929426330994,0.66934835076428,0.22286421791167974,0.2826855123674912,0.3394363080777764
0,0,1,1,1,1,0,0,0,1,1,0,0.34486970684039087,0.25564304461942255,0.23289902280130292,0.6687898089171974,0.22353420195439738,0.28185554903112153,0.3345985556939721
1,0,1,1,1,1,0,0,0,1,1,0,0.3435114503816794,0.2559585492227979,0.23302531137002813,0.6682427107959023,0.22418642024909602,0.2810304449648712,0.3343258144973958
0,1,1,1,1,1,0,0,0,1,1,0,0.3421887390959556,0.25626598465473144,0.2331482950039651,0.6677067082683308,0.22482157018239493,0.28021015761821366,0.3340569091372652
1,1,1,1,1,1,0,0,0,1,1,0,0.34090019569471625,0.25656565656565655,0.23326810176125246,0.6671814671814672,0.225440313111546,0.27939464493597205,0.3337917298751018
0,0,0,0,0,0,1,0,0,1,1,0,0.33964451313755795,0.256857855361596,0.23338485316846985,0.6666666666666666,0.2260432766615147,0.2785838653511317,0.33353017172448957
1,0,0,0,0,0,1,0,0,1,1,0,0.33842045020984357,0.2571428571428571,0.23349866463181992,0.6661619984859954,0.2266310568485311,0.2777777777777778,0.33327213418280
