0,cluster0,0.7654568663349858,0.0020877980946183757,0.002071138145833242,0.0023725339603886285,0.0010969024086888465,0.0012208389838364113,3.1953181907603585E-4,1.771118431524546E-4,2.4152464875778942E-4,1.5843121973038824E-4,2.670548920933571E-4,0.009233561810106039,0.016059966102518416,1.9867007223958218E-4,0.002845263477259626,0.001372894714155269,0.001959954599711906,0.0010883943910745006,0.0017828328892830069,0.005793176643136475,0.0,9.912375308987168E-4,7.838050886574718E-4,0.003072233413587566,0.0012506207675431614,1.8752930271956656E-4,0.0018322194012364856,0.003747677025212734,0.0013323714697940482,4.412196921529593E-4,0.0,1.8856178589717106E-4,0.0,1.8856178589717106E-4,1.0766580493913757E-4,0.0,0.006912558839690906,0.005628517225246738,0.0020069956555272693,0.0,0.0,1.0521885835462146E-4,0.0,0.0,7.897023008101516E-5,0.004178155334321437,1.0521885835462146E-4,3.7413279318975075E-4,2.428374718874693E-4,0.0,0.0,0.0,0.003176177006766752,5.264377083491396E-4,3.8305683820335953E-4,3.387533749143283E-4,0.0,0.0,0.0,1.0766580493913757E-4,0.002807489251372991,0.0011494442544601581,1.556178106477967E-4,7.650388956621841E-4,0.0,0.0,0.0,0.00163188556002246,0.0,0.009428868803230149,0.0036167693841788503,0.0010948299551037726,1.5794046016203033E-4,0.004039385088684934,0.0,0.006644609539459149,1.9003331868184937E-4,1.0957703408267762E-4,0.010489678493252507,4.1309657886072444E-4,2.1353459710048305E-4,2.2424278021962555E-4,0.016553427403171856,1.8359462868560244E-4,0.0,3.1467028721063225E-4,0.0,0.0,0.0,0.0,0.0013165419007203094,9.258580049154935E-4,4.215165024140367E-4,1.0766580493913757E-4,0.006022352302722909,0.004416620677888945,0.002945630285130055,4.354125337192306E-4,0.0,0.0,8.533879493673642E-5,6.312336082811709E-4,4.555507804508562E-4,4.7968666034716145E-4,9.122422758351874E-5,0.0,0.008833338083975293,0.002398429274628008,0.0018158853226513773,0.0,4.2894085938179933E-4,0.0,0.0,0.004114972099799801,0.0011498556662074945,1.638743043359783E-4,0.0,0.0,8.735150374748089E-5,0.0,0.0,0.0,2.0002749645047716E-4,0.0,9.376465135978328E-5,0.0,7.840558386373299E-4,0.0,0.0,0.0,0.0017364770777661491,0.0,0.0015172321711563403,0.005444471103449662,0.002071141593020271,0.0,2.9662083317008283E-4,0.003805535017616219,0.0016293090561197863,0.0,0.0014908889791479818,2.515141472772316E-4,0.02468635095283389,5.412997281247819E-4,0.0,0.002126363813187237,5.630878990309106E-4,0.0038821887466366643,0.002482391281605319,0.009393863983590293,8.360505173051799E-5,0.007315650875507681,0.0023016289859596225,1.0231226096274677E-4,2.774309918836311E-4,3.8323435863410986E-4,1.3871549594181556E-4,2.0924879720917456E-4,0.0021383901109436046,2.1043771670924293E-4,0.002234970443640594,7.897023008101516E-5,1.0766580493913757E-4,9.81167864261402E-4,0.0,4.453571444308316E-4,0.0,2.256306060762317E-4,0.0031257088434089113,0.001683459039432583,1.0766580493913757E-4,0.0011069060958645962,0.0031737721766586656,8.360505173051799E-5,0.0,2.3002618130434443E-4,0.005127427116450336,0.006334647510407699,0.006577278297670462,6.884813084508534E-4,7.897023008101516E-5,5.664668925520447E-4,0.0,0.0,3.076703460128219E-4,1.1291779163810943E-4,0.0,9.772305687268575E-5,1.402918111394953E-4,1.402918111394953E-4,2.5338124207876345E-4,0.0,0.008322139736264944,0.0,8.871581543374945E-4,0.0011479827247697998,4.672696469006715E-4,0.0024369253466526666,2.0000454107368433E-4,0.0,2.479795021591363E-4,0.0013931690956707353,0.0,7.857579513694401E-4,1.2771392034159767E-4,9.376465135978328E-5,0.0,0.0,1.8612634287112288E-4,1.0231226096274677E-4,9.620009438583145E-5,9.376465135978328E-5,9.376465135978328E-5,9.376465135978328E-5,0.004073685026486163,0.0,2.467172582530313E-4,8.441562833333457E-4,0.0,8.358637526355408E-4,0.002450201617277883,0.0,9.236169151133961E-5,0.0,6.668493065431163E-4,0.0041243107903196855,2.861414622101519E-4,0.0,0.005274460116332328,0.0,0.002364640365596171,0.004920786005203371,0.0,2.8236881243409934E-4,1.1122233613773628E-4,0.0,2.4373290404953337E-4,0.0,1.556178106477967E-4,0.0,5.02992067830982E-4,0.0,0.0,0.0,1.9377977069881227E-4,1.0231226096274677E-4,1.9656113107447272E-4,2.1600530103400902E-4,0.0,8.034064537949032E-5,0.002285992761177045,0.0,0.0,0.0,0.0018255198115689887,0.015891296961517247,7.939881007014601E-4,8.735150374748089E-5,0.0,3.482243822266658E-4,0.0021269561257213354,8.358619676006061E-4,8.360505173051799E-5,0.0,0.0051579186865301045,0.0016691498889553327,1.0231226096274677E-4,0.0,0.0,3.3253918539870666E-4,0.0026845111408167416,9.620009438583145E-5,0.001932467178752025,1.9148770823246904E-4,5.305168149923837E-4,0.001603759842476359,9.376465135978328E-5,3.7429824092045976E-4,0.0,9.236169151133961E-5,0.0011914919251231131,7.897023008101516E-5,1.0521885835462146E-4,0.0028633522387180063,0.0032691549751217718,9.620009438583145E-5,2.9087266712277024E-4,0.0016691101611488396,1.8591731269326474E-4,9.772305687268575E-5,1.0231226096274677E-4,0.0012919788886965424,0.0,0.0,0.010797944885713083,7.599488642342665E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897023008101516E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05438786055202837,0.0024893711734977034,0.12791090624199974,1.8224371053554393,0.09259411961668068,0.004307220439875015,0.03677429658947168,0.0372906195482722,0.00873007395097779,0.012544893728638137,0.039767167461967026,0.05621917787249441,7.576847500685188E-4,0.06626466758273265,0.005969462493710496,0.024766818551277672,0.006640641156721998,0.008322139736264944,0.08340223216348225,0.010198575177195447,0.0019137143519603545,0.00972711471668272,0.008298032494537809,0.026437858645631758,3.2464381203883223E-4,0.036838200874626637,0.0,0.001981833958308454,0.13270263263472803,0.057998388453766155,3.757515870448616E-4,0.006260553512860228,0.007722762361582782,0.0034772311423525767,0.004898681236362016,1.639456971100083E-4,2.035840276490759E-4,0.005602405846325887,0.043695818839801684,0.0,0.007660464702725962,0.0020104864250040716,6.7596061638108E-4,0.003074397315719613,3.667427744302485E-4,0.0,9.703287613336686E-4,0.0,0.017127542187356286,5.971443046022345E-4,0.018947945631764555,0.030119809787720442,0.001754494832345733,0.059804283220458915,1.0521885835462146E-4,0.010519239732443734,0.0,0.0016437539554856441,0.0014492433207730453,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0,0.999316637162809,0.471516748269399,0.018518518518518517,0.046296296296296294,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,0.6276014049847921,0.037037037037037035,0.4477954021206609,0.0,0.037037037037037035,0.0,0.12345678718001754,0.0,0.0,0.8045975587986134,0.0,0.0,0.0,0.0,0.0,0.08950617136778655,0.0,0.0,0.7483180849640457,0.0,0.0,0.0,0.42860081681498774,0.0,0.0,0.12345678718001754,0.0,0.0,0.029629630071145517,0.0,0.0,0.05432098662411725,0.0,0.0,0.11913580143893207,0.0,0.0,0.0,0.0,0.0,0.05185185096882008,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029629630071145517,0.0,0.0,0.0,0.0,0.0,0.8371681085339299,0.0,0.0,0.8716577821307712,0.0,0.0,0.0,0.8575502126305191,0.0,0.0,0.0,0.0,0.0,0.08641975235055994,0.0,0.0,0.024691356552971735,0.0,0.0,0.1311728380344532,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.029629630071145517,0.018518518518518517,0.018518518518518517,0.0,0.8422995695361385,0.0,0.0,0.06944444444444445,0.0,0.0833333311257539,0.0,0.0,0.0,0.3700176300825896,0.0,0.10493826866149902,0.08950617136778655,0.0,0.0,0.04320987507149025,0.0,0.0,0.15740740299224854,0.0,0.0,0.0,0.04320987507149025,0.0,0.0,0.10185185185185185,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.24290123250749376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20987653732299805,0.0,0.0,0.0,0.8422260814242892,0.0,0.03174603206140024,0.11913580143893207,0.0,0.0,0.0913580236611543,0.0,0.0,0.05026455057991876,0.0,0.0,0.17345678806304932,0.0,0.0,0.14197530569853606,0.0,0.0,0.0,0.0,0.0,0.7615223549030445,0.0,0.0,0.0,0.22376543062704582,0.0,0.0,0.20061728247889765,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429296104996292,0.0,0.0,0.0,0.0,0.2981481397593463,0.0,0.0,0.0,0.14197530569853606,0.11604938021412602,0.0,0.0,0.0,0.024691356552971735,0.4327160429071497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975235055994,0.0,0.0,0.0,0.27530863549974227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.4455761225135238,0.0,0.0,0.0,0.2626543199574506,0.0,0.0,0.0,0.04320987507149025,0.0,0.18086419502894083,0.0,0.0,0.2385361525747511,0.0,0.0,0.037037037037037035,0.0,0.0,0.06790123162446199,0.0,0.0,0.0,0.0,0.0,0.16049382421705458,0.0,0.0,0.0,0.24691357436003508,0.0,0.0,0.0,0.2320987648434109,0.0,0.0,0.0,0.0,0.10740740652437564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834768392421581,0.0,0.0,0.0,0.6134332683351305,0.0,0.0,0.0,0.7920029516573306,0.0,0.0,0.0,0.0,0.09964726368586223,0.0,0.0,0.0,0.0,0.0,0.04320987507149025,0.0,0.0,0.0,0.0,0.0,0.42654320045753763,0.0,0.0,0.14814814373298926,0.2222222155994839,0.0,0.033950618019810426,0.037037037037037035,0.6892843732127437,0.0,0.05026455057991876,0.0,0.018518518518518517,0.28395061581223097,0.0,0.0,0.0,0.05555555555555555,0.018518518518518517,0.20864197280671862,0.018518518518518517,0.024691356552971735,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.11728394914556432,0.0,0.0,0.0,0.06481481481481481,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.024691356552971735,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.13888888447373002,0.0,0.0,0.0,0.0864197501429805,0.037037037037037035,0.0,0.0,0.04320987507149025,0.0,0.0,0.06172839359000877,0.0,0.0,0.05555555555555555,0.0,0.2561728358268738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.262345673861327,0.0,0.0,0.0,0.04320987507149025,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14074074118225663,0.0,0.693694880715123,0.0,0.6085978768489979,0.0,0.0,0.0,0.6698987130765561,0.0,0.0,0.0,0.018518518518518517,0.0,0.422486768828498,0.0604938268661499,0.0,0.0,0.28174602764624135,0.018518518518518517,0.0,0.0,0.0,0.0,0.018518518518518517,0.21049382510008635,0.0,0.0,0.0,0.17469135699448762,0.0,0.0,0.0740740696589152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15123456495779533,0.0,0.0,0.0,0.05941357877519396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691356552971735,0.7791038464616846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691356552971735,0.0,0.0,0.0,0.47054673124242713,0.0,0.0,0.0,0.29691357965822573,0.0,0.0,0.018518518518518517,0.0,0.0,0.5686948785075435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537918867888274,0.0,0.0,0.0,0.627865959096838,0.0,0.0,0.0,0.6327895323435465,0.0,0.0,0.0,0.0,0.0,0.11419752792075828,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.16358024102670174,0.0,0.0,0.0,0.024691356552971735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320987577791567,0.0,0.12345678718001754,0.0,0.0,0.10493827086907846,0.024691356552971735,0.0,0.0,0.0,0.25802468812024154,0.0,0.018518518518518517,0.0,0.0,0.31666665827786483,0.037037037037037035,0.24118164954362092,0.0,0.0,0.0,0.3650793565644158,0.7163161900308397,0.2950617229496991,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48439378870858085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450617269233421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520605868763394,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52705760134591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.046296296296296294,0.037037037037037035,0.0,0.0,0.0,0.024691356552971735,0.0,0.4477954109509786,0.0,0.0,0.354276888900333,0.5957965828754284,0.9652948445743985,0.048148148589664035,0.0,0.0,0.9381583310939647,0.5325102784015514,0.1901234542882001,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04320987507149025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728395047011199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30925925572713214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691356552971735,0.0,0.0,0.0,0.046296296296296294,0.24074073632558188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030864196795004385,0.3370370290897511,0.0,0.0,0.0,0.0,0.0,0.13580246766408285,0.0,0.018518518518518517,0.0,0.0,0.0,0.44495884356675325,0.0,0.7624040555070948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.859517636122527,0.0,0.3135802414682176,0.0,0.0,0.0,0.16358024102670174,0.0,0.7815616351586802,0.0,0.018518518518518517,0.0,0.5175484948688083,0.04320987507149025,0.6770135120109275,0.0,0.024691356552971735,0.0,0.0,0.0,0.0,0.030864196795004385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05836138901887117,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493827153135229,0.3348765351154186,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09629629717932807,0.34753085728044864,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32098764181137085,0.3320987555715773,0.0,0.0,0.0,0.0,0.0,0.0,0.04320987507149025,0.0,0.0,0.0,0.10493826866149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.03174603206140024,0.0,0.0,0.7943130886113202,0.7362507294725489,0.0,0.48395061272161977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376543195159347,0.2654320906709742,0.0,0.0,0.0,0.0,0.0,0.08024691210852729,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.046296296296296294,0.6383009950319926,0.0,0.0,0.1790123427355731,0.06481481481481481,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03174603206140024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14197530569853606,0.37037036374763205,0.0,0.05218855098441795,0.0,0.0,0.0,0.0,0.0,0.0,0.24354656758131804,0.0,0.0,0.0,0.07407407407407407,0.32248676706243445,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.2598765426211887,0.0,0.0,0.024691356552971735,0.0,0.0,0.0,0.0,0.0,0.0,0.1450617269233421,0.0,0.0,0.0,0.7291705520064743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737048886440419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.1561728384759691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.4049382651293719,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.3055555511403967,0.08518518562670108,0.0,0.0,0.0,0.09259259259259259,0.14902998120696456,0.20370369928854484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024691210852729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20987653732299805,0.037037037037037035,0.0,0.0,0.0,0.0,0.6965434639542191,0.8841164641910129,0.9999603342126917
